x	y	label	key	showSelected1
1.80120796667018	2.62837720297723	Subj: 8	Subject 8	12
1.84291383341386	7.13173073966649	Subj: 9	Subject 9	12
3.49223031665906	-0.390155209118422	Subj: 10	Subject 10	12
2.14879257792808	0.943347753160164	Subj: 1	Subject 1	13
-1.24990086068112	1.0697280275947	Subj: 2	Subject 2	13
-0.278458596643959	1.15587705578727	Subj: 3	Subject 3	13
-0.339315547944803	3.72181961385261	Subj: 4	Subject 4	13
4.12372689378386	0.0702061984005937	Subj: 5	Subject 5	13
2.11277003625744	2.6522529166294	Subj: 6	Subject 6	13
3.13935321483602	3.0971992110751	Subj: 7	Subject 7	13
-0.517855041911632	-1.07863580704204	Subj: 8	Subject 8	13
1.52882398660737	1.54251769963802	Subj: 9	Subject 9	13
3.72490394634699	1.27755662773918	Subj: 10	Subject 10	13
5.99482648465285	-2.20881988992648	Subj: 1	Subject 1	14
2.13282921338023	-0.843645212710438	Subj: 2	Subject 2	14
4.00997184783076	0.70414078688172	Subj: 3	Subject 3	14
3.2484824785005	3.87780429726396	Subj: 4	Subject 4	14
9.25813899096012	0.851604870295442	Subj: 5	Subject 5	14
4.64090513354504	1.72476143111639	Subj: 6	Subject 6	14
0.386921861568157	1.27078618049387	Subj: 7	Subject 7	14
1.59223766167346	-0.010474194050285	Subj: 8	Subject 8	14
3.54047056924412	4.12439453750198	Subj: 9	Subject 9	14
-1.00200129335921	-0.793026376166634	Subj: 10	Subject 10	14
4.17543251423716	0.15716986579727	Subj: 1	Subject 1	15
3.17928459200145	1.18531909583804	Subj: 2	Subject 2	15
4.93452331389968	-0.362610141999739	Subj: 3	Subject 3	15
3.15762470582965	-2.46601895894026	Subj: 4	Subject 4	15
-0.13739967297218	1.06080039150124	Subj: 5	Subject 5	15
-1.01564636803218	3.59055173892479	Subj: 6	Subject 6	15
4.08194704847753	5.25465913259934	Subj: 7	Subject 7	15
2.85324680378315	1.50521239191433	Subj: 8	Subject 8	15
1.85796321288384	1.33866013058167	Subj: 9	Subject 9	15
2.37786308029272	3.42596456247974	Subj: 10	Subject 10	15
2.70303413362013	-2.1316276972399	Subj: 1	Subject 1	16
4.04464077166479	2.09035812687938	Subj: 2	Subject 2	16
5.17530658727935	6.04706860381613	Subj: 3	Subject 3	16
4.87113634407005	2.14675212828893	Subj: 4	Subject 4	16
1.87895628190859	3.86156958905657	Subj: 5	Subject 5	16
6.32813898658367	3.2773387481202	Subj: 6	Subject 6	16
-0.0459518705830937	0.290769444243589	Subj: 7	Subject 7	16
4.92779274695798	3.50792195695879	Subj: 8	Subject 8	16
2.1767944531276	2.30590293097865	Subj: 9	Subject 9	16
-0.634730050890803	2.01319858529923	Subj: 10	Subject 10	16
5.00586539820724	3.38958444644647	Subj: 1	Subject 1	17
2.25304629803779	1.61605695135688	Subj: 2	Subject 2	17
-0.456250335696653	-0.511151811400056	Subj: 3	Subject 3	17
4.7287816676443	2.82755130466175	Subj: 4	Subject 4	17
0.194919552411494	4.30672951163934	Subj: 5	Subject 5	17
0.690799485092301	-1.30044187558931	Subj: 6	Subject 6	17
-2.63586535883579	0.486021529761928	Subj: 7	Subject 7	17
5.06247564446013	1.11550986868685	Subj: 8	Subject 8	17
3.90219417769469	-0.879366686647206	Subj: 9	Subject 9	17
4.32458693188266	3.0882116975494	Subj: 10	Subject 10	17
3.60554437068719	0.0446712331325483	Subj: 1	Subject 1	18
0.943580627948871	-0.625794250355926	Subj: 2	Subject 2	18
5.95939282366555	3.02657323737407	Subj: 3	Subject 3	18
2.41439000170214	0.187593317075045	Subj: 4	Subject 4	18
5.99995663267334	-0.95291385981779	Subj: 5	Subject 5	18
2.64993264077573	0.784304201672906	Subj: 6	Subject 6	18
2.44988580769837	0.198129026525324	Subj: 7	Subject 7	18
3.537547950783	-2.58557137134014	Subj: 8	Subject 8	18
2.88388600804309	1.21812570146465	Subj: 9	Subject 9	18
2.88679784470454	2.13434824232104	Subj: 10	Subject 10	18
4.45728071718217	2.18314574426444	Subj: 1	Subject 1	19
6.73302125488033	1.89210555853869	Subj: 2	Subject 2	19
3.08798090982218	2.63587500218353	Subj: 3	Subject 3	19
4.32293528375486	0.585314170605506	Subj: 4	Subject 4	19
4.46665771035146	1.1473066596779	Subj: 5	Subject 5	19
6.64438648061909	3.38272012085017	Subj: 6	Subject 6	19
5.12775320133235	1.70078648710306	Subj: 7	Subject 7	19
1.65268968860938	0.59142024278581	Subj: 8	Subject 8	19
2.40619645066652	3.84232874812254	Subj: 9	Subject 9	19
2.30773908613088	1.92699262313677	Subj: 10	Subject 10	19
5.20920725345161	5.09474445137035	Subj: 1	Subject 1	20
3.96171846166214	0.0622808622711388	Subj: 2	Subject 2	20
3.84057130524238	1.62311914748107	Subj: 3	Subject 3	20
4.23196892880561	-0.0600023229118372	Subj: 4	Subject 4	20
5.48834672809678	3.81617288372099	Subj: 5	Subject 5	20
3.13741879294461	1.36523627058374	Subj: 6	Subject 6	20
3.00094209617753	2.35800793308084	Subj: 7	Subject 7	20
2.26967584648858	2.69605637545835	Subj: 8	Subject 8	20
2.08448543345625	-0.10855804254888	Subj: 9	Subject 9	20
4.65359994267728	1.7905114237786	Subj: 10	Subject 10	20
5.57761550468413	-0.156577070394734	Subj: 1	Subject 1	21
5.65016603534973	5.44199461079633	Subj: 2	Subject 2	21
4.63476042187818	4.12070606490425	Subj: 3	Subject 3	21
3.79668653676324	2.54704243174892	Subj: 4	Subject 4	21
1.46862027882263	-2.31296918641924	Subj: 5	Subject 5	21
3.58212478264568	0.190828762893684	Subj: 6	Subject 6	21
3.29419422692555	1.96285386557953	Subj: 7	Subject 7	21
5.52645828903959	3.62261180313054	Subj: 8	Subject 8	21
6.81725907349739	-0.25980839991658	Subj: 9	Subject 9	21
5.202080619789	8.52239791353458	Subj: 10	Subject 10	21
5.84780546499369	0.134945725789774	Subj: 1	Subject 1	22
3.06233451801927	3.31469200824552	Subj: 2	Subject 2	22
2.1739196125684	1.68883715380096	Subj: 3	Subject 3	22
3.71438962126611	-0.0267835142933404	Subj: 4	Subject 4	22
4.49955864633748	3.04239487922961	Subj: 5	Subject 5	22
1.94463607694893	1.55409937630725	Subj: 6	Subject 6	22
2.87198817834511	3.96035980238305	Subj: 7	Subject 7	22
1.90763587676424	1.8102727864482	Subj: 8	Subject 8	22
6.43354795551955	4.57610996420756	Subj: 9	Subject 9	22
5.84722524811773	1.18047097646409	Subj: 10	Subject 10	22
2.79981576912736	1.91655552932737	Subj: 1	Subject 1	23
8.04666626559366	5.21878432831218	Subj: 2	Subject 2	23
8.41808432425787	1.85868909773092	Subj: 3	Subject 3	23
3.04571760828947	3.31029177254628	Subj: 4	Subject 4	23
1.99538947477379	0.233005987854243	Subj: 5	Subject 5	23
9.84699033363736	2.64094694291844	Subj: 6	Subject 6	23
5.05925782869361	4.70133632178385	Subj: 7	Subject 7	23
4.97349978428377	1.97318817046853	Subj: 8	Subject 8	23
4.75227326990056	4.86495172624528	Subj: 9	Subject 9	23
7.40972037264267	7.75439277582254	Subj: 10	Subject 10	23
7.75834384170427	3.0953934648773	Subj: 1	Subject 1	24
3.57646595671446	4.22752517286221	Subj: 2	Subject 2	24
1.5713800512813	3.61654910676136	Subj: 3	Subject 3	24
5.60498022118134	1.18490402439103	Subj: 4	Subject 4	24
6.12911089457897	2.75931614174369	Subj: 5	Subject 5	24
6.68825414198987	-1.41681883883475	Subj: 6	Subject 6	24
2.90747840458342	3.40589251537819	Subj: 7	Subject 7	24
4.30342310152221	4.337798306957	Subj: 8	Subject 8	24
2.14312706292184	0.648525748453345	Subj: 9	Subject 9	24
6.48952748419784	-1.87204907739601	Subj: 10	Subject 10	24
6.8796020470286	0.371780569961522	Subj: 1	Subject 1	25
5.32674938681353	-0.727154944960895	Subj: 2	Subject 2	25
3.22372288271922	3.69962217739485	Subj: 3	Subject 3	25
3.5476780344873	5.9659294107741	Subj: 4	Subject 4	25
5.81519401122748	6.36900912491547	Subj: 5	Subject 5	25
8.36707267850359	3.56564115134159	Subj: 6	Subject 6	25
8.41195964712923	3.93933151203957	Subj: 7	Subject 7	25
1.14766659834784	3.62018677151037	Subj: 8	Subject 8	25
3.33200396954307	2.46382613668007	Subj: 9	Subject 9	25
7.83826503266638	-4.24347816510103	Subj: 10	Subject 10	25
9.85011698743026	2.00308802406956	Subj: 1	Subject 1	26
6.24824436230218	2.03277724610926	Subj: 2	Subject 2	26
7.14146683281718	4.33903861329753	Subj: 3	Subject 3	26
5.95394679430523	1.51128943060205	Subj: 4	Subject 4	26
3.20813320691569	3.85760647075521	Subj: 5	Subject 5	26
4.00503417390391	-0.244668915890783	Subj: 6	Subject 6	26
5.53050284616031	0.144974733331434	Subj: 7	Subject 7	26
-0.656954357155135	-0.748211031488863	Subj: 8	Subject 8	26
3.5041715468429	2.76879696448976	Subj: 9	Subject 9	26
6.79716902444689	2.1877486720592	Subj: 10	Subject 10	26
3.19637025501779	3.15312714775875	Subj: 1	Subject 1	27
3.599819713985	3.54328715950642	Subj: 2	Subject 2	27
2.87783216035504	2.7096758874482	Subj: 3	Subject 3	27
0.148302195034191	3.93796783019304	Subj: 4	Subject 4	27
6.73813149838115	3.56226788897186	Subj: 5	Subject 5	27
6.72008301846155	3.81662474037445	Subj: 6	Subject 6	27
4.89879912921778	3.69192256134402	Subj: 7	Subject 7	27
3.95240536609236	6.02377148189156	Subj: 8	Subject 8	27
3.77563673534117	0.589930775590994	Subj: 9	Subject 9	27
6.19746867203683	5.71664937356001	Subj: 10	Subject 10	27
6.45253058907238	0.165009059935236	Subj: 1	Subject 1	28
5.03032747383049	2.94605829231924	Subj: 2	Subject 2	28
4.37126291606028	1.66362830286326	Subj: 3	Subject 3	28
3.91021833568503	0.683098662432337	Subj: 4	Subject 4	28
5.90738991443774	3.31862707683414	Subj: 5	Subject 5	28
3.89713544844362	3.54626900903832	Subj: 6	Subject 6	28
4.80415785411423	5.32933353856829	Subj: 7	Subject 7	28
3.72004554743809	3.45044999213653	Subj: 8	Subject 8	28
2.82349251716116	2.52306536098339	Subj: 9	Subject 9	28
7.5103691777268	8.0049377945596	Subj: 10	Subject 10	28
2.96234395945834	2.61219324530708	Subj: 1	Subject 1	29
8.92382160233779	2.70685469742489	Subj: 2	Subject 2	29
8.50632201783616	3.26289343144471	Subj: 3	Subject 3	29
4.74260644661688	6.09314841837263	Subj: 4	Subject 4	29
5.29745444904144	1.99733652021309	Subj: 5	Subject 5	29
4.428304627415	1.31023955039836	Subj: 6	Subject 6	29
4.65926469549176	4.48456869930459	Subj: 7	Subject 7	29
6.95926276309231	3.66094459952205	Subj: 8	Subject 8	29
4.00208198949577	3.37157596598491	Subj: 9	Subject 9	29
5.41934022417444	4.08197652704082	Subj: 10	Subject 10	29
7.29936710233545	3.96691469523428	Subj: 1	Subject 1	30
4.00150027046289	3.02792681741476	Subj: 2	Subject 2	30
6.08394476735263	3.36048746925024	Subj: 3	Subject 3	30
9.55408740008008	2.423753503383	Subj: 4	Subject 4	30
6.69436535467441	3.06045444578046	Subj: 5	Subject 5	30
5.42580510770042	3.54334821705897	Subj: 6	Subject 6	30
2.15084669578178	3.89831685482685	Subj: 7	Subject 7	30
4.39870178132018	6.65525531686078	Subj: 8	Subject 8	30
4.84876405854675	0.775952578232375	Subj: 9	Subject 9	30
7.36841146534071	5.94961486316742	Subj: 10	Subject 10	30
4.70696709652646	0.870751195644062	Subj: 1	Subject 1	31
6.27321224086385	4.91012853112779	Subj: 2	Subject 2	31
6.8466192484061	3.75619203096827	Subj: 3	Subject 3	31
6.95935206480318	5.25617992009564	Subj: 4	Subject 4	31
7.95311299159072	2.979368892595	Subj: 5	Subject 5	31
8.06677597513927	2.61296247607375	Subj: 6	Subject 6	31
1.34238495463516	7.58284512137655	Subj: 7	Subject 7	31
9.65598804684233	-0.971985941711663	Subj: 8	Subject 8	31
7.11200529255442	3.88182893016568	Subj: 9	Subject 9	31
5.0592793085087	3.86962668579931	Subj: 10	Subject 10	31
7.83187609755238	0.0968333846281832	Subj: 1	Subject 1	32
3.70842539367358	2.42364113995095	Subj: 2	Subject 2	32
6.3887128693957	6.72829624436026	Subj: 3	Subject 3	32
5.31891490052093	2.36694454487256	Subj: 4	Subject 4	32
5.30585251830064	0.86732262242122	Subj: 5	Subject 5	32
8.70289077408887	3.28378913237021	Subj: 6	Subject 6	32
8.50443936389182	5.69297826051909	Subj: 7	Subject 7	32
9.59605305740532	0.0440573915833062	Subj: 8	Subject 8	32
5.87240641378308	2.6923590564218	Subj: 9	Subject 9	32
6.46480157509383	4.13566108410123	Subj: 10	Subject 10	32
6.68197274875132	6.26462119248402	Subj: 1	Subject 1	33
4.96335190074822	1.61389365102542	Subj: 2	Subject 2	33
7.17928128632885	3.1676093450882	Subj: 3	Subject 3	33
7.27957422260223	3.92246699671573	Subj: 4	Subject 4	33
4.96521453847313	3.07481954339317	Subj: 5	Subject 5	33
6.54250136954384	4.61747767788529	Subj: 6	Subject 6	33
10.601563302224	2.96627699978102	Subj: 7	Subject 7	33
4.34146787343076	5.7177469303203	Subj: 8	Subject 8	33
9.54435718413945	3.64083886776845	Subj: 9	Subject 9	33
6.1458621670302	4.68483927248949	Subj: 10	Subject 10	33
6.34161964414253	6.21292803246378	Subj: 1	Subject 1	34
10.2229239778445	0.1167009822006	Subj: 2	Subject 2	34
3.50038419340597	1.14619161490154	Subj: 3	Subject 3	34
8.28844157087564	4.58309096100485	Subj: 4	Subject 4	34
6.17195735203817	1.48738176098813	Subj: 5	Subject 5	34
6.56937831719109	2.01694022730721	Subj: 6	Subject 6	34
5.57805131445572	2.50929446529728	Subj: 7	Subject 7	34
8.99339075803809	2.71103154334686	Subj: 8	Subject 8	34
4.54566477783248	4.80739637049224	Subj: 9	Subject 9	34
8.72521898487659	2.19398847041148	Subj: 10	Subject 10	34
3.98344668773951	3.81709342891663	Subj: 1	Subject 1	35
10.0783398555349	3.53112534252801	Subj: 2	Subject 2	35
9.69203617719199	0.298793077479734	Subj: 3	Subject 3	35
5.31428844499695	4.05194617833991	Subj: 4	Subject 4	35
5.66025154438468	3.60990527974182	Subj: 5	Subject 5	35
5.18302510370776	3.03885329060548	Subj: 6	Subject 6	35
6.72691871640461	3.47356741879222	Subj: 7	Subject 7	35
5.9979240734175	4.26989839204465	Subj: 8	Subject 8	35
7.2252768936328	4.19344743400249	Subj: 9	Subject 9	35
3.24956487381145	2.63677447884275	Subj: 10	Subject 10	35
8.95458930365352	2.34682486353855	Subj: 1	Subject 1	36
3.65325712213261	3.51789595531722	Subj: 2	Subject 2	36
7.10862535137769	3.99990643966488	Subj: 3	Subject 3	36
6.41025549203172	2.53338879894525	Subj: 4	Subject 4	36
6.94388746715797	3.06793536463198	Subj: 5	Subject 5	36
9.39247546377324	5.76829562823734	Subj: 6	Subject 6	36
4.68956427876019	3.23850904074991	Subj: 7	Subject 7	36
6.66903261074021	4.10311063875647	Subj: 8	Subject 8	36
12.3066049800805	4.33908447030979	Subj: 9	Subject 9	36
4.24338738809896	4.41406851877953	Subj: 10	Subject 10	36
9.18429547329354	3.94806961379766	Subj: 1	Subject 1	37
8.95591794068161	2.1438905055747	Subj: 2	Subject 2	37
9.2838290326939	6.52006661098444	Subj: 3	Subject 3	37
5.5823945753978	3.11217638354028	Subj: 4	Subject 4	37
12.2178616889524	4.92135729001075	Subj: 5	Subject 5	37
2.21149965138383	2.36697984027348	Subj: 6	Subject 6	37
7.41372607502819	1.580234243459	Subj: 7	Subject 7	37
7.63621333785667	2.48832260167537	Subj: 8	Subject 8	37
7.10060534717982	1.58631715829175	Subj: 9	Subject 9	37
8.89574657572634	4.76621294534992	Subj: 10	Subject 10	37
8.78152799013813	5.61556776212818	Subj: 1	Subject 1	38
4.03874656520721	4.22814722733835	Subj: 2	Subject 2	38
6.73178260084937	5.56204624549795	Subj: 3	Subject 3	38
3.01450057658796	5.80508999656554	Subj: 4	Subject 4	38
7.41406952309692	6.07982100913551	Subj: 5	Subject 5	38
9.00792890665942	6.27207170461553	Subj: 6	Subject 6	38
5.81102075748647	4.39080302028535	Subj: 7	Subject 7	38
5.03498641585076	4.14352204721092	Subj: 8	Subject 8	38
10.111568348301	1.88922143460912	Subj: 9	Subject 9	38
5.67074004082325	1.37918175788653	Subj: 10	Subject 10	38
6.80243795063746	2.87703961042617	Subj: 1	Subject 1	39
13.0455137049769	2.75279560048777	Subj: 2	Subject 2	39
8.82133113205706	3.90759440745721	Subj: 3	Subject 3	39
7.6183136115616	6.58510185905563	Subj: 4	Subject 4	39
9.75753135842176	4.49092302311883	Subj: 5	Subject 5	39
7.31238268622337	5.58357388721087	Subj: 6	Subject 6	39
9.04361791842727	5.15812859644094	Subj: 7	Subject 7	39
7.11080956030736	4.10319679892613	Subj: 8	Subject 8	39
3.08955090831702	5.24224174932203	Subj: 9	Subject 9	39
8.74477526670729	3.62336725087656	Subj: 10	Subject 10	39
9.57275924348646	3.31044257251517	Subj: 1	Subject 1	40
7.73073390819553	1.84599468789216	Subj: 2	Subject 2	40
7.96722696476935	6.00320945471657	Subj: 3	Subject 3	40
10.8182808164702	8.59200808154268	Subj: 4	Subject 4	40
8.78967739760453	3.34824376909997	Subj: 5	Subject 5	40
10.4397502561449	6.93771225705864	Subj: 6	Subject 6	40
7.90984557425405	3.52618213365228	Subj: 7	Subject 7	40
10.9589756896776	5.84698623578086	Subj: 8	Subject 8	40
7.84863242661522	2.02161638659718	Subj: 9	Subject 9	40
9.83549691439911	4.55129255657342	Subj: 10	Subject 10	40
8.2586333055884	2.13089021252492	Subj: 1	Subject 1	41
12.0686286723025	5.53751352780873	Subj: 2	Subject 2	41
9.87502175035593	4.35869459391652	Subj: 3	Subject 3	41
7.82930733783067	5.50328261778673	Subj: 4	Subject 4	41
9.26665835552877	5.1533956637749	Subj: 5	Subject 5	41
11.7699124840295	4.05897380209079	Subj: 6	Subject 6	41
8.57925563966026	4.97650209461394	Subj: 7	Subject 7	41
7.0618249756268	1.67894286859693	Subj: 8	Subject 8	41
11.1037858891442	1.29116011234219	Subj: 9	Subject 9	41
11.9379869051306	5.54149831441862	Subj: 10	Subject 10	41
10.8532963493286	4.35984217309807	Subj: 1	Subject 1	42
7.46458876333838	1.08085780421191	Subj: 2	Subject 2	42
7.04353787252402	3.85700408650742	Subj: 3	Subject 3	42
11.7928045426609	3.36278581433533	Subj: 4	Subject 4	42
11.4856937001781	5.18257363606632	Subj: 5	Subject 5	42
8.82905518412189	3.13754313753794	Subj: 6	Subject 6	42
11.8013765915046	5.16444023546979	Subj: 7	Subject 7	42
8.38402634070422	5.27258208009865	Subj: 8	Subject 8	42
6.76419927039446	3.6413515842822	Subj: 9	Subject 9	42
8.29877965943291	4.11298547059883	Subj: 10	Subject 10	42
10.4280978910294	5.95218730816943	Subj: 1	Subject 1	43
6.12662416301337	4.94783413018097	Subj: 2	Subject 2	43
5.59847929065074	5.0619008229091	Subj: 3	Subject 3	43
8.66907736779307	6.70523916558658	Subj: 4	Subject 4	43
9.17259929080538	6.50441150146428	Subj: 5	Subject 5	43
10.9724161876912	4.17697012004171	Subj: 6	Subject 6	43
8.5249012563149	5.02917982799156	Subj: 7	Subject 7	43
9.44074318794712	7.68510459997154	Subj: 8	Subject 8	43
11.1784929646855	7.24273402494397	Subj: 9	Subject 9	43
10.9413783701992	2.34550467731176	Subj: 10	Subject 10	43
6.72436676532674	0.0863044335823062	Subj: 1	Subject 1	44
10.0919577425231	4.1591999008774	Subj: 2	Subject 2	44
10.3456908001172	2.72151134087258	Subj: 3	Subject 3	44
9.43202831624083	0.0551201825704339	Subj: 4	Subject 4	44
6.72377435040353	2.65138404769143	Subj: 5	Subject 5	44
7.28972541982229	3.65284130219501	Subj: 6	Subject 6	44
7.81699138061484	2.19560457580715	Subj: 7	Subject 7	44
9.09445149021569	5.83131972132689	Subj: 8	Subject 8	44
13.5130060865707	6.21528061136835	Subj: 9	Subject 9	44
6.95866246578819	3.75038973242973	Subj: 10	Subject 10	44
12.2416202611812	3.63869766172726	Subj: 1	Subject 1	45
7.62602310883252	2.23332189465442	Subj: 2	Subject 2	45
10.3139934071373	0.0256568804607396	Subj: 3	Subject 3	45
11.2213844304694	5.52927914488628	Subj: 4	Subject 4	45
13.2814414601327	3.81618576967416	Subj: 5	Subject 5	45
7.33805638173521	7.93575485763858	Subj: 6	Subject 6	45
